ID,Subject,EmailText,SenderEmail,Label
2877,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2878,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
2879,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2880,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2881,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2882,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2883,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2884,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2885,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2886,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2887,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2888,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2889,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2890,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2891,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2892,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2893,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
2894,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2895,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2896,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2897,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
2898,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
2899,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2900,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2901,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2902,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2903,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
2904,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
2905,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2906,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2907,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2908,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2909,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2910,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2911,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2912,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2913,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2914,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2915,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2916,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2917,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2918,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2919,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2920,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
2921,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2922,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
2923,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2924,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
2925,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2926,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2927,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2928,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
2929,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2930,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2931,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2932,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
2933,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2934,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2935,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2936,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2937,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2938,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2939,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2940,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
2941,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2942,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
2943,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2944,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2945,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2946,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
2947,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
2948,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2949,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
2950,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2951,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2952,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2953,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2954,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
2955,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2956,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2957,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2958,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
2959,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2960,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
2961,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2962,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
2963,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2964,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2965,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2966,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2967,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
2968,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
2969,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2970,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2971,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
2972,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
2973,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2974,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2975,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2976,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2977,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2978,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2979,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2980,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
2981,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2982,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2983,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2984,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2985,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
2986,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
2987,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2988,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2989,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2990,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2991,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
2992,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
2993,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
2994,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
2995,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
2996,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
2997,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
2998,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
2999,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3000,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3001,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3002,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3003,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3004,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3005,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3006,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3007,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3008,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3009,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3010,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3011,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3012,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3013,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3014,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3015,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3016,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3017,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3018,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3019,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3020,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3021,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3022,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3023,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3024,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3025,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3026,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3027,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3028,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3029,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3030,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3031,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3032,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3033,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3034,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3035,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3036,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3037,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3038,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3039,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3040,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3041,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3042,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3043,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3044,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3045,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3046,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3047,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3048,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3049,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3050,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3051,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3052,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3053,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3054,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3055,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3056,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3057,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3058,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3059,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3060,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3061,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3062,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3063,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3064,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3065,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3066,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3067,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3068,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3069,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3070,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3071,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3072,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3073,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3074,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3075,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3076,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3077,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3078,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3079,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3080,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3081,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3082,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3083,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3084,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3085,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3086,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3087,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3088,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3089,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3090,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3091,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3092,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3093,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3094,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3095,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3096,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3097,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3098,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3099,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3100,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3101,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3102,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3103,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3104,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3105,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3106,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3107,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3108,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3109,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3110,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3111,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3112,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
